image_name,label,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
00000320.jpg,Plank,0.8428793,0.25839907,0.8360483,0.2390118,0.8320419,0.23077893,0.7903024,0.23015437,0.7741661,0.2259494,0.7130414,0.30357835,0.71406156,0.3149633,0.6870004,0.53081256,0.7063934,0.5538623,0.7395524,0.70872015,0.7487656,0.72574127,0.4744075,0.42683363,0.47311753,0.4079682,0.35256842,0.4849016,0.34807235,0.5189232,0.16029096,0.54963917,0.14871302,0.5800789
00000091.jpg,Plank,0.888452,0.41028777,0.8852873,0.39460787,0.8828217,0.38932613,0.8393267,0.368773,0.8312743,0.36304265,0.7600044,0.4009778,0.76657015,0.40739793,0.7144699,0.5386984,0.72706205,0.5566395,0.73969066,0.66693085,0.7334109,0.6732752,0.5290232,0.50323147,0.5333635,0.48831055,0.40373537,0.5544342,0.40183556,0.5686777,0.20591101,0.5947708,0.19691977,0.61831915
00000010.jpg,Plank,0.2675789,0.36162758,0.26384422,0.3374821,0.2679347,0.34906515,0.27520457,0.28962868,0.2877829,0.31423938,0.32742774,0.3007774,0.34217292,0.32161367,0.360585,0.49515018,0.37839395,0.47326362,0.3440723,0.6672324,0.35063827,0.66810155,0.55312717,0.33322322,0.5537514,0.37295547,0.6979346,0.5094894,0.6897156,0.5076268,0.8876194,0.56692576,0.8747277,0.56503105
00000218.jpg,Plank,0.09036474,0.23166086,0.095424935,0.2030831,0.08321259,0.21651982,0.14134403,0.18317002,0.11674819,0.20496851,0.22227395,0.2808523,0.18841663,0.26398942,0.24097034,0.5989527,0.16949615,0.49864194,0.19951864,0.83790565,0.14941254,0.7879535,0.5293211,0.35849038,0.5027841,0.3970425,0.6867145,0.5757023,0.68376666,0.5638353,0.9131077,0.64192474,0.9089041,0.59792066
00000306.jpg,Plank,0.3703372,0.4405726,0.367776,0.42807087,0.36168018,0.44734663,0.37112117,0.4337428,0.3585125,0.48778474,0.396763,0.43045354,0.3808941,0.5667376,0.40724486,0.2969394,0.3777369,0.68040913,0.40476552,0.19911575,0.36414018,0.7709449,0.515947,0.5288368,0.5031466,0.6024647,0.6022833,0.6451422,0.5827658,0.6970749,0.6702496,0.7139214,0.66288525,0.7688013
00000220.jpg,Plank,0.6900322,0.70214593,0.6901641,0.6895254,0.6913796,0.68852127,0.6670357,0.6630518,0.67287356,0.66043633,0.6328907,0.67310673,0.63824207,0.67639494,0.6172261,0.79752105,0.62468994,0.803548,0.6282097,0.89118993,0.6254818,0.90557605,0.5039285,0.71904427,0.5091513,0.7038893,0.42036706,0.7853281,0.4157378,0.7982453,0.3187629,0.8202752,0.305066,0.8460332
00000426.jpg,Plank,0.79738295,0.41367456,0.7916697,0.3963015,0.7892145,0.3971895,0.75260764,0.3813644,0.7463441,0.39425516,0.70137674,0.45346123,0.71055174,0.48138684,0.6591003,0.64723593,0.67151403,0.67217,0.67436844,0.8039889,0.6501274,0.81048113,0.52331865,0.5904978,0.52868104,0.5740244,0.35918647,0.63305634,0.35383385,0.6541707,0.17274229,0.6647845,0.16502485,0.6807869
00000327.jpg,Plank,1.0,0.4052582,1.0,0.38870043,1.0,0.38798383,0.9975518,0.37020403,1.0,0.37591574,0.94534004,0.41733554,0.9255497,0.4227186,0.8683547,0.63296247,0.8552717,0.6507172,0.9738837,0.6136556,1.0,0.64688784,0.7459686,0.5962927,0.7276159,0.593099,0.80622804,0.6760201,0.797727,0.67073745,0.7568254,0.7045444,0.7574141,0.7024562
00000025.jpg,Plank,0.83195007,0.40411398,0.83711183,0.3823677,0.8255521,0.37146577,0.8076538,0.34672266,0.77630055,0.32780564,0.7253825,0.36963773,0.71622914,0.36990836,0.6721574,0.5547967,0.67399716,0.57933414,0.66967237,0.740381,0.6638378,0.73079497,0.49585062,0.49627298,0.4894436,0.46703362,0.34917235,0.5946841,0.3486782,0.5975548,0.19093883,0.643192,0.17992833,0.66100425
00000000.jpg,Plank,0.1344893,0.39813942,0.13182357,0.36492783,0.12725854,0.39255995,0.15777329,0.30992204,0.14718159,0.37157804,0.22724274,0.34554154,0.22749987,0.39423993,0.25292653,0.6138237,0.2868486,0.5898726,0.22360487,0.8365648,0.25719017,0.8407564,0.45765027,0.4122751,0.4426342,0.46812582,0.63287306,0.59035337,0.60998476,0.6215644,0.81532687,0.718707,0.7918524,0.7212864
00000255.jpg,Plank,0.7182767,0.56472147,0.71804327,0.5479705,0.72104406,0.54914886,0.6975175,0.50465584,0.70843935,0.5090533,0.66738313,0.4995131,0.67475855,0.51329046,0.6416868,0.6553885,0.65461814,0.6691697,0.65875375,0.79714096,0.6569725,0.8083903,0.5264863,0.5531206,0.53148794,0.53719914,0.42146188,0.6434566,0.4144188,0.6702719,0.30802387,0.67983526,0.29247117,0.72577107
00000412.jpg,Plank,0.8376892,0.57100475,0.8452872,0.55710196,0.83686435,0.5449201,0.82076657,0.5266287,0.8002222,0.5048517,0.7468337,0.52936655,0.7392367,0.5344544,0.7184162,0.69644743,0.7250985,0.721279,0.80975187,0.7213174,0.8140715,0.71074885,0.5200821,0.55590326,0.5132362,0.53148,0.33700725,0.6159664,0.33223465,0.6308889,0.17178516,0.5572481,0.15985379,0.6113258
00000217.jpg,Plank,0.22993855,0.45024347,0.23003188,0.43154976,0.2324348,0.43308687,0.24865317,0.40821096,0.26108935,0.4075678,0.2912529,0.46149826,0.30299658,0.45425206,0.30842978,0.6395712,0.32026178,0.6056182,0.2856916,0.77896655,0.29440066,0.75568825,0.46752483,0.51855046,0.47204477,0.54095745,0.5800414,0.65891045,0.572026,0.6461042,0.7098009,0.71646947,0.7070893,0.7115654
00000300.jpg,Plank,0.16886134,0.6683403,0.1637389,0.64984494,0.1694143,0.6557155,0.17951684,0.593346,0.19178422,0.5988794,0.23763895,0.58773834,0.25244853,0.53841394,0.26160547,0.76503986,0.25425342,0.56141704,0.22928393,0.92463666,0.19825353,0.61978793,0.49140555,0.51912063,0.49432418,0.5250177,0.6121963,0.70986277,0.5897751,0.708844,0.7846479,0.8362216,0.73697495,0.8171658
00000399.jpg,Plank,0.15254693,0.45303053,0.1545436,0.42853963,0.14977567,0.4418869,0.18781634,0.3894977,0.18202198,0.4165543,0.24807978,0.4269241,0.2559505,0.44308007,0.2656148,0.6210726,0.28973308,0.60115486,0.24384601,0.80160344,0.2758192,0.80453104,0.49457932,0.49231946,0.48826846,0.5274736,0.6853432,0.65532523,0.67249286,0.6439568,0.9013664,0.7089815,0.89131004,0.68783337
00000159.jpg,Plank,0.6668345,0.44672462,0.67552453,0.450625,0.66775453,0.4321729,0.6717571,0.45901716,0.6540268,0.41840386,0.6421571,0.49334115,0.6224617,0.413847,0.6291669,0.5496217,0.5662211,0.35207668,0.6301565,0.60750943,0.5283994,0.40279624,0.51563156,0.5252032,0.5042995,0.4754423,0.41984314,0.5613351,0.41433206,0.5354413,0.32195175,0.59251785,0.32550701,0.6043012
00000318.jpg,Plank,0.06583047,0.27505913,0.07097354,0.24531773,0.059481047,0.26034066,0.11194801,0.20171471,0.08901987,0.22564302,0.1763531,0.2619169,0.17781767,0.25566173,0.20508055,0.566846,0.24436525,0.49172643,0.18590207,0.8111597,0.19537178,0.8232835,0.46766558,0.38550487,0.45584792,0.42701662,0.67738664,0.58998245,0.66449696,0.5633971,0.9182207,0.6614404,0.9169456,0.610557
00000179.jpg,Plank,0.18046442,0.6613964,0.18082258,0.6523516,0.17918773,0.65457904,0.20968486,0.6419823,0.21119614,0.64263934,0.26635686,0.6722124,0.2838322,0.64038473,0.3172082,0.77608746,0.32642096,0.6958359,0.31608135,0.87022096,0.32807076,0.8276183,0.46924248,0.6666013,0.47854605,0.6662359,0.6194172,0.740312,0.634638,0.69576573,0.7793139,0.7754468,0.7890551,0.7214331
00000083.jpg,Plank,0.2425721,0.26615974,0.241185,0.23669794,0.2442817,0.24820484,0.25599277,0.18013039,0.27447337,0.1979258,0.3056583,0.2158946,0.3295356,0.22246236,0.32511526,0.4299714,0.3647182,0.3869741,0.29844025,0.5957961,0.31237856,0.5864529,0.5236363,0.4035561,0.5292047,0.43357992,0.6602987,0.63766086,0.65144247,0.638776,0.8390237,0.77701795,0.837683,0.7692768
00000282.jpg,Plank,0.8501682,0.43038976,0.85718125,0.4128517,0.84856397,0.39636615,0.82215184,0.37760904,0.80259115,0.34489372,0.7407297,0.42101127,0.738917,0.415642,0.7071498,0.6514622,0.7258357,0.6521749,0.74886113,0.8262433,0.74168855,0.81289446,0.51734704,0.53901863,0.5136844,0.5098285,0.3523639,0.63768744,0.33499292,0.65206486,0.16595583,0.64151645,0.15042324,0.69534445
00000209.jpg,Plank,0.82294023,0.5444165,0.8260266,0.52777725,0.82318974,0.5177571,0.78901666,0.49347162,0.78490096,0.47443002,0.72033775,0.5271977,0.70893097,0.522542,0.6950736,0.72732204,0.6807809,0.72193605,0.70988685,0.9006541,0.69791067,0.89465964,0.4713649,0.6489397,0.46233353,0.615487,0.30839837,0.7336544,0.28092304,0.7525941,0.14234395,0.72521526,0.12175222,0.7521217
00000193.jpg,Plank,0.28697866,0.41046748,0.28385127,0.3823749,0.28756222,0.39704302,0.3117941,0.3264651,0.3210648,0.35318342,0.39445505,0.35087696,0.3659719,0.3621555,0.43901682,0.56752455,0.3803733,0.53624547,0.41015834,0.7805766,0.3754242,0.71751237,0.58088624,0.3842164,0.5581241,0.41490835,0.6842256,0.54440254,0.6484355,0.5521809,0.7957188,0.6336616,0.7690152,0.62573564
00000206.jpg,Plank,0.79091555,0.38649175,0.7885858,0.37081867,0.7867545,0.3676789,0.75773084,0.35771036,0.7523103,0.35716036,0.70807517,0.40334523,0.7043929,0.40622178,0.6808729,0.578258,0.674959,0.5678646,0.6882439,0.7128635,0.67459357,0.7207599,0.5463641,0.47184473,0.5430676,0.4515175,0.4357702,0.53718454,0.42152652,0.57147723,0.31879878,0.5598311,0.3017203,0.5936556
00000246.jpg,Plank,0.24217555,0.33363658,0.24046421,0.29911694,0.24292943,0.30597895,0.24932289,0.22788505,0.26208076,0.22972201,0.2846399,0.2987597,0.31158733,0.1982553,0.31179214,0.5905373,0.3517472,0.15844882,0.3017612,0.84454733,0.37394556,0.261415,0.49095312,0.42474803,0.5013786,0.4357224,0.6189047,0.6206536,0.6234288,0.6057421,0.811878,0.75269496,0.8155885,0.71779615
00000021.jpg,Plank,0.29198644,0.66469014,0.29454905,0.6461998,0.28876102,0.6528531,0.31906167,0.61941886,0.30675682,0.63132393,0.36035794,0.66255987,0.35327196,0.6630739,0.36742845,0.8065147,0.36580944,0.78379434,0.29504973,0.8132907,0.29538497,0.8016293,0.51317024,0.65788645,0.5042183,0.6791333,0.63239354,0.72892624,0.62304354,0.71500397,0.75711954,0.7645282,0.7463331,0.7486346
00000295.jpg,Plank,0.097521305,0.3249588,0.10320909,0.29413483,0.09662471,0.30226192,0.13924286,0.24679396,0.1274349,0.25958335,0.18231678,0.30989113,0.20661402,0.31229648,0.20023504,0.60885227,0.25427654,0.5508518,0.18054938,0.85717386,0.23017581,0.8230755,0.42155877,0.38148817,0.42908627,0.41990346,0.5595504,0.6166447,0.56424624,0.59998214,0.80428153,0.6913083,0.8021456,0.69482857
00000163.jpg,Plank,0.17946751,0.5712802,0.1761531,0.5437358,0.18086994,0.5556841,0.1917117,0.48617285,0.2077497,0.5069265,0.24751315,0.50806063,0.26972795,0.5092879,0.27124792,0.74193805,0.31084934,0.68507123,0.26508817,0.9086718,0.2979803,0.8889272,0.48953158,0.55243057,0.49544907,0.58424145,0.6424886,0.73608744,0.63469255,0.72378033,0.8124951,0.83376247,0.8118267,0.80673075
00000287.jpg,Plank,0.8064128,0.5049817,0.80735147,0.49045214,0.80844,0.48626378,0.7830237,0.4530757,0.7865964,0.4468904,0.73647845,0.45701277,0.74286675,0.46167293,0.7042362,0.60193014,0.71613467,0.6113125,0.72149724,0.724207,0.7137557,0.7352494,0.55825114,0.53717643,0.56163144,0.5154546,0.42561787,0.6187346,0.42340988,0.6284708,0.28643745,0.6528587,0.28308114,0.6814631
00000138.jpg,Plank,0.9021945,0.45468318,0.90081424,0.42717466,0.89773047,0.42982024,0.86511594,0.39674088,0.8530704,0.41677666,0.76981974,0.42219028,0.77532476,0.4867295,0.69640744,0.60850155,0.721264,0.711161,0.80702704,0.6230727,0.8344372,0.7088101,0.5010139,0.46616367,0.50317127,0.46583393,0.3064937,0.49345413,0.30122256,0.57805836,0.12693505,0.4666489,0.109814025,0.5092875
00000292.jpg,Plank,0.8274504,0.30474025,0.83560216,0.30156833,0.8319613,0.2995571,0.8366264,0.32630432,0.82745093,0.32631293,0.7839394,0.3807909,0.8102514,0.40772173,0.75202566,0.4927349,0.8120202,0.5107845,0.78911686,0.5867777,0.8388917,0.6142044,0.5668684,0.51787263,0.57844347,0.51404697,0.35864702,0.5450907,0.39169452,0.603686,0.1856988,0.58575165,0.18592314,0.6654059
00000034.jpg,Plank,0.19672017,0.50654215,0.19304287,0.48429817,0.19626823,0.49523205,0.20405531,0.43805468,0.21554637,0.45949337,0.25369745,0.45670068,0.26671833,0.46925414,0.29011768,0.6171343,0.3049876,0.59442776,0.27665702,0.7457491,0.28956372,0.73423797,0.44568104,0.5089914,0.44810668,0.5375187,0.57854277,0.61700624,0.5705382,0.61286473,0.71884364,0.6705374,0.7151705,0.65416956
00000117.jpg,Plank,0.8169945,0.40123588,0.82245237,0.39043364,0.8251009,0.36912146,0.788105,0.3467569,0.80165195,0.30371615,0.72021896,0.34578943,0.7325722,0.33068,0.6698074,0.5751618,0.7020929,0.5702996,0.6996583,0.7363273,0.7225076,0.74403226,0.4993307,0.48495576,0.50170434,0.44016737,0.31645775,0.6174264,0.29909325,0.5970514,0.14727029,0.64368683,0.12882777,0.67806137
00000087.jpg,Plank,0.16184673,0.32331195,0.15916435,0.28511384,0.16164622,0.3147064,0.19028635,0.22715484,0.19895914,0.28551352,0.26711863,0.2758691,0.2822125,0.31492767,0.32405496,0.58015704,0.35609698,0.54590714,0.32844278,0.83082104,0.3533203,0.8209548,0.50123125,0.35214633,0.5023012,0.41583928,0.6595233,0.57522875,0.6608923,0.59134454,0.84925544,0.7151473,0.8452021,0.72523284
00000036.jpg,Plank,0.1132616,0.52811587,0.11305416,0.50210816,0.11204586,0.5151549,0.14145549,0.4675043,0.14120667,0.49077576,0.20764117,0.51623106,0.21842094,0.5273127,0.2702134,0.7192424,0.29450446,0.6870381,0.2837284,0.8880509,0.29965928,0.88264036,0.44222808,0.5837834,0.44212526,0.6186849,0.59736925,0.69700295,0.59737813,0.6959359,0.78487474,0.77226204,0.7856301,0.77042794
00000196.jpg,Plank,0.7205447,0.6718605,0.72035754,0.65273,0.72078675,0.6488989,0.698709,0.61261576,0.70101184,0.60852265,0.6609597,0.6197182,0.664747,0.62400675,0.6361747,0.78003895,0.6425931,0.787169,0.6507321,0.9280886,0.6396753,0.93902224,0.5094652,0.6913978,0.5130268,0.6714748,0.40900716,0.7559296,0.41170874,0.7726738,0.2849843,0.8228302,0.28342536,0.86173755
00000114.jpg,Plank,0.2123909,0.66778594,0.21244378,0.65554905,0.21722226,0.6584957,0.23722707,0.63526535,0.25181448,0.63804287,0.2878992,0.65628284,0.30342874,0.65804464,0.3207598,0.767145,0.3343076,0.756378,0.30153894,0.86500424,0.31969312,0.8612124,0.48420238,0.67503655,0.4905027,0.6915747,0.58432287,0.75243074,0.582069,0.7522484,0.7620138,0.7939619,0.7561563,0.8021872
00000074.jpg,Plank,0.16431013,0.41319576,0.16302283,0.38264006,0.16128603,0.40167686,0.19493055,0.3258593,0.19657171,0.36075664,0.2631876,0.36521855,0.28402862,0.37585735,0.29612133,0.6038133,0.3367334,0.5562755,0.2537336,0.80319804,0.28458798,0.77350855,0.5123869,0.45071283,0.51623076,0.482535,0.68111926,0.5820199,0.68345875,0.5744123,0.8797916,0.63979936,0.8826329,0.60340077
00000102.jpg,Plank,0.08396645,0.36216554,0.09686313,0.3442274,0.08140709,0.3468321,0.15508947,0.33010018,0.12819767,0.33013204,0.21612492,0.41831943,0.23283835,0.39815283,0.2223682,0.5963693,0.27768135,0.52720416,0.19711468,0.704921,0.21492796,0.67815995,0.5047202,0.4978447,0.50605834,0.5106307,0.70676535,0.6282107,0.6874485,0.601539,0.93307173,0.6378491,0.91544175,0.62202746
00000008.jpg,Plank,0.80009574,0.41544878,0.7968412,0.39553922,0.791896,0.3908368,0.7631183,0.37189224,0.7476776,0.37049115,0.7082309,0.3991638,0.70584023,0.41353214,0.65829104,0.5416106,0.66744405,0.5661354,0.6611606,0.68833756,0.6616713,0.69295233,0.53803086,0.470662,0.53655493,0.45794117,0.42078623,0.49658123,0.41610542,0.522386,0.23102453,0.5377486,0.21811907,0.5729224
00000178.jpg,Plank,0.2617033,0.2705183,0.29859602,0.22798832,0.23587921,0.228112,0.37304738,0.2248284,0.21636347,0.22407454,0.48274228,0.33745077,0.24303177,0.33343038,0.5041092,0.61545634,0.23434947,0.5537025,0.46640283,0.8488732,0.21063034,0.8180155,0.6619206,0.407804,0.496253,0.41823503,0.7462468,0.58039093,0.5179872,0.55913043,0.7525919,0.6199244,0.5897525,0.6242401
00000212.jpg,Plank,0.9003113,0.3241662,0.90350914,0.31540653,0.8954918,0.2888896,0.8713913,0.32073078,0.84556186,0.27282408,0.79103696,0.40749815,0.7953129,0.3636402,0.7204875,0.6268896,0.7661408,0.57686055,0.80335504,0.8304699,0.8109686,0.7928056,0.56211054,0.56142116,0.5597056,0.5081681,0.38609904,0.62754947,0.3764372,0.5702737,0.13389201,0.74694866,0.1322041,0.7298524
00000006.jpg,Plank,0.1832279,0.42515567,0.18331394,0.40386632,0.18384191,0.41421604,0.20682919,0.37066963,0.2138302,0.38957012,0.25755197,0.42171708,0.28402406,0.42801335,0.27579242,0.61580235,0.33027133,0.5719175,0.26677862,0.75253433,0.31308162,0.73808736,0.48810777,0.47118333,0.49747553,0.4984761,0.619531,0.59288496,0.6141356,0.59470546,0.8407885,0.6627103,0.84267837,0.6644506
00000357.jpg,Plank,0.19158816,0.4049987,0.18758425,0.3755889,0.19119065,0.39226532,0.19424836,0.30943254,0.20459649,0.34225792,0.243022,0.31415173,0.24788395,0.34030253,0.290329,0.49956986,0.29055458,0.4892522,0.29675972,0.6825997,0.29596573,0.6818334,0.4454654,0.39193687,0.44153452,0.43515277,0.59426504,0.5341825,0.57999,0.5303555,0.75442505,0.5658755,0.75168836,0.53162384
00000056.jpg,Plank,0.19672017,0.50654215,0.19304287,0.48429817,0.19626823,0.49523205,0.20405531,0.43805468,0.21554637,0.45949337,0.25369745,0.45670068,0.26671833,0.46925414,0.29011768,0.6171343,0.3049876,0.59442776,0.27665702,0.7457491,0.28956372,0.73423797,0.44568104,0.5089914,0.44810668,0.5375187,0.57854277,0.61700624,0.5705382,0.61286473,0.71884364,0.6705374,0.7151705,0.65416956
00000190.jpg,Plank,0.8321762,0.5567314,0.84009063,0.5452643,0.8363714,0.52554387,0.8133435,0.51665103,0.8044406,0.47677603,0.7437126,0.5346558,0.73704994,0.53228205,0.68749154,0.7276725,0.6796478,0.71496886,0.6808661,0.92349446,0.66866827,0.9203756,0.55235815,0.61311805,0.54783446,0.5866842,0.3939469,0.6855104,0.37909502,0.73641,0.21143432,0.63243383,0.20290413,0.7517951
00000030.jpg,Plank,0.056374453,0.27674618,0.05600834,0.23888554,0.04792614,0.27210578,0.097405575,0.1824245,0.07988896,0.2510294,0.17832164,0.2407289,0.1751514,0.28835738,0.19446571,0.58448994,0.22475827,0.5625815,0.16030464,0.83794135,0.16494663,0.89234513,0.47923118,0.3653004,0.46160287,0.43577972,0.6953842,0.6111098,0.6744258,0.63006604,0.9406675,0.76239425,0.92753947,0.7341418
00000126.jpg,Plank,0.8535635,0.4770881,0.8675214,0.45415604,0.8409046,0.447037,0.8704381,0.42047757,0.7913312,0.39829203,0.8367199,0.458793,0.7121675,0.44255587,0.8286678,0.6412918,0.68463445,0.66143477,0.8259204,0.79398143,0.6746098,0.8423425,0.69162023,0.52263445,0.60446084,0.50529844,0.6961022,0.643103,0.5297769,0.6489176,0.6147763,0.59348214,0.5132493,0.5823928
00000313.jpg,Plank,0.8283478,0.50798434,0.8348001,0.49226382,0.83224213,0.4748202,0.8112194,0.4387447,0.80117416,0.40561938,0.7374247,0.43396023,0.7318555,0.42276818,0.6698448,0.6387657,0.67433864,0.63381344,0.688124,0.8646028,0.6712092,0.8167269,0.50788474,0.54558414,0.4994913,0.50312,0.3250926,0.6729179,0.303765,0.65589166,0.16626684,0.7574028,0.16186318,0.78402466
00000016.jpg,Plank,0.7664652,0.53629804,0.76222974,0.5243833,0.755204,0.5236832,0.72593707,0.5166722,0.70708656,0.5220253,0.66281265,0.5735695,0.6679642,0.58272934,0.62816125,0.695845,0.6444796,0.7001438,0.6540096,0.8001137,0.64648235,0.8071667,0.46837723,0.6864895,0.46922025,0.6737882,0.32874596,0.72565955,0.3246983,0.74004745,0.16582151,0.75371647,0.15978414,0.75921655
00000349.jpg,Plank,0.06583047,0.27505913,0.07097354,0.24531773,0.059481047,0.26034066,0.11194801,0.20171471,0.08901987,0.22564302,0.1763531,0.2619169,0.17781767,0.25566173,0.20508055,0.566846,0.24436525,0.49172643,0.18590207,0.8111597,0.19537178,0.8232835,0.46766558,0.38550487,0.45584792,0.42701662,0.67738664,0.58998245,0.66449696,0.5633971,0.9182207,0.6614404,0.9169456,0.610557
00000111.jpg,Plank,0.6893231,0.627183,0.701218,0.6013145,0.676705,0.5914727,0.6976891,0.58198726,0.63227856,0.55982095,0.6645832,0.6157543,0.563386,0.6125572,0.66905385,0.80103755,0.5465213,0.8378847,0.730672,0.83392495,0.6427511,0.8779537,0.5025536,0.5269858,0.4409191,0.5100991,0.3971964,0.5721512,0.31272513,0.60784334,0.26952153,0.50610816,0.22713709,0.552995
00000236.jpg,Plank,0.8835751,0.3406298,0.8971671,0.32399368,0.8811086,0.2987897,0.87267,0.3001074,0.8359272,0.25209588,0.7600713,0.34708154,0.76336014,0.33641523,0.7183259,0.5818285,0.76481336,0.591424,0.8000725,0.8132825,0.8183071,0.79367787,0.46789274,0.471218,0.4615273,0.4408009,0.33817846,0.6022104,0.318473,0.6241542,0.16055103,0.57572925,0.13384786,0.66616327
00000101.jpg,Plank,0.14633687,0.47903997,0.14257197,0.45436227,0.14503852,0.4656946,0.1644897,0.40002772,0.17082775,0.4208301,0.23871644,0.42432246,0.24249342,0.42567152,0.28216556,0.6398946,0.29210296,0.5876465,0.24710846,0.8511846,0.26608747,0.80118424,0.48514575,0.4325898,0.47908658,0.4563522,0.6530851,0.56740737,0.63261634,0.5472253,0.8212019,0.6015195,0.8092681,0.5706022
00000337.jpg,Plank,0.6587531,0.6189195,0.6612294,0.60173357,0.6601821,0.5983572,0.6424749,0.5625836,0.6420821,0.5586098,0.6035995,0.57281125,0.6079993,0.58547115,0.57628375,0.716185,0.58380425,0.72936666,0.5799567,0.83370876,0.5836879,0.8494249,0.45092455,0.6481345,0.4531753,0.62782186,0.34597015,0.73208416,0.3392522,0.72936755,0.21266146,0.79213387,0.2135311,0.81608284
00000261.jpg,Plank,0.8139551,0.37452912,0.80914336,0.35067657,0.8184959,0.36454645,0.8127158,0.2984248,0.8298874,0.33570927,0.8236593,0.26103678,0.8341034,0.30352885,0.7557573,0.38625467,0.79347324,0.43761924,0.7847988,0.5367083,0.810335,0.5611631,0.7036845,0.25971794,0.70853454,0.2525569,0.5544604,0.3123141,0.5596845,0.31516585,0.37260598,0.4924848,0.3726265,0.4900622
00000366.jpg,Plank,0.19158816,0.4049987,0.18758425,0.3755889,0.19119065,0.39226532,0.19424836,0.30943254,0.20459649,0.34225792,0.243022,0.31415173,0.24788395,0.34030253,0.290329,0.49956986,0.29055458,0.4892522,0.29675972,0.6825997,0.29596573,0.6818334,0.4454654,0.39193687,0.44153452,0.43515277,0.59426504,0.5341825,0.57999,0.5303555,0.75442505,0.5658755,0.75168836,0.53162384
00000191.jpg,Plank,0.79091555,0.38649175,0.7885858,0.37081867,0.7867545,0.3676789,0.75773084,0.35771036,0.7523103,0.35716036,0.70807517,0.40334523,0.7043929,0.40622178,0.6808729,0.578258,0.674959,0.5678646,0.6882439,0.7128635,0.67459357,0.7207599,0.5463641,0.47184473,0.5430676,0.4515175,0.4357702,0.53718454,0.42152652,0.57147723,0.31879878,0.5598311,0.3017203,0.5936556
00000338.jpg,Plank,0.20200062,0.45573267,0.20021316,0.42486143,0.20101848,0.4396396,0.22544631,0.37338075,0.2327483,0.40016147,0.28302497,0.39928642,0.29453215,0.4081511,0.3177064,0.5828388,0.3273037,0.55477196,0.30700722,0.7727868,0.3103292,0.75348586,0.5271398,0.4514144,0.528455,0.48404947,0.6844838,0.5810798,0.67913973,0.57314587,0.9214174,0.6518559,0.92349756,0.61467314
00000303.jpg,Plank,0.24217555,0.33363658,0.24046421,0.29911694,0.24292943,0.30597895,0.24932289,0.22788505,0.26208076,0.22972201,0.2846399,0.2987597,0.31158733,0.1982553,0.31179214,0.5905373,0.3517472,0.15844882,0.3017612,0.84454733,0.37394556,0.261415,0.49095312,0.42474803,0.5013786,0.4357224,0.6189047,0.6206536,0.6234288,0.6057421,0.811878,0.75269496,0.8155885,0.71779615
00000052.jpg,Plank,0.81902933,0.3272255,0.8244421,0.30489177,0.82091826,0.28747937,0.79070634,0.2501573,0.78789455,0.21614954,0.72062963,0.29484633,0.71158046,0.2930408,0.68601257,0.5802024,0.6827275,0.5914172,0.7085422,0.8444215,0.6988414,0.82077175,0.47071552,0.5058852,0.4612825,0.45485294,0.2978411,0.62224126,0.25679952,0.6311745,0.1313705,0.60104495,0.1120316,0.6455264
00000071.jpg,Plank,0.8741085,0.44320068,0.87014043,0.4281537,0.86261314,0.42956486,0.82721746,0.41976872,0.81264496,0.43295765,0.7310823,0.47390786,0.7488556,0.49784574,0.7136006,0.63709486,0.75734866,0.6470053,0.9149489,0.64621097,0.89600146,0.6384593,0.44220394,0.5324996,0.45083514,0.5290752,0.2844531,0.55744785,0.28268588,0.62318885,0.09878492,0.5233186,0.07442856,0.57473457
00000183.jpg,Plank,0.8124817,0.4800514,0.8301588,0.4590312,0.8085786,0.43926078,0.82424724,0.40541133,0.76306593,0.35524946,0.7788105,0.43661782,0.6465863,0.42251545,0.77803034,0.67565817,0.6017283,0.7357191,0.78283477,0.8986411,0.6059697,0.95408237,0.5679034,0.5109332,0.484737,0.48645958,0.49980855,0.6262669,0.37035206,0.6214529,0.37977278,0.572342,0.35644338,0.59543025
00000388.jpg,Plank,0.6336466,0.70201826,0.64305454,0.6846072,0.62703246,0.6733419,0.63444304,0.6551386,0.58860373,0.6310144,0.593399,0.6329688,0.51097775,0.64392126,0.5967038,0.73297864,0.46348405,0.8014594,0.5993689,0.7953373,0.5606736,0.8220242,0.44796452,0.5838527,0.40018377,0.57933795,0.350355,0.6291936,0.30730715,0.67153585,0.26120725,0.6104083,0.22032309,0.6835605
00000381.jpg,Plank,0.8552717,0.49276412,0.8575443,0.4766584,0.852285,0.45641676,0.82283163,0.45191193,0.81002873,0.41357633,0.7602134,0.5266001,0.7481893,0.4764294,0.69563353,0.7344523,0.71102667,0.69375545,0.71330893,0.93654877,0.6940174,0.93077904,0.541153,0.65678746,0.5270818,0.58842415,0.42674917,0.89082193,0.38206607,0.76837575,0.2134662,0.90506446,0.19380812,0.7926523
